#bodies, #contacts, contact detection, warmstart, full LCP solve, single iteration PGS, contactOrdering, singleItPGS, merging, mergingCheckContacts, mergingCheckMotion, mergingCheckViolation, mergingCheckCycle, mergingBuild, unmerging, unmergingCheckContacts, unmergingCheckMotion, unmergingCheckCycle, unmergingBuild, computeTime
40,309,5.11E-04,5.57E-05,0.0062996,0.0020319,8.81E-05,0.001472,1.68E-04,6.00E-07,2.00E-07,2.10E-06,0,1.01E-04,7.78E-04,0,0,1.50E-06,5.96E-04,0.0103369
38,295,8.65E-04,6.84E-05,0.0058011,0.0024165,1.28E-04,0.0016799,7.90E-05,6.00E-07,2.00E-07,1.80E-06,0,3.80E-05,9.08E-04,0,0,1.50E-06,7.26E-04,0.0106853
38,286,0.001279,8.10E-05,0.0095182,0.0032486,1.67E-04,0.0023136,1.06E-04,7.00E-07,2.00E-07,3.10E-06,0,4.91E-05,0.0011363,0,0,2.30E-06,8.91E-04,0.0160789
38,287,5.49E-04,4.65E-05,0.0055405,0.0020558,8.72E-05,0.0014877,3.57E-05,6.00E-07,1.00E-07,2.20E-06,0,1.46E-05,7.21E-04,0,0,9.00E-07,5.31E-04,0.0093518
36,279,3.84E-04,3.26E-05,0.0051147,0.0014228,7.67E-05,9.65E-04,8.96E-05,4.10E-06,4.00E-07,2.10E-06,0,4.09E-05,5.40E-04,0,0,1.50E-06,4.33E-04,0.0079339
36,270,3.75E-04,2.89E-05,0.0045594,0.0016207,1.36E-04,0.0010432,4.49E-05,5.00E-07,0,1.50E-06,0,2.41E-05,6.21E-04,0,0,1.30E-06,4.97E-04,0.0076317
37,254,0.0011701,6.22E-05,0.0081852,0.0027009,1.52E-04,0.0019427,2.19E-04,5.00E-07,1.00E-07,2.40E-06,0,1.46E-04,0.0012488,0,0,2.70E-06,0.0010226,0.0141909
36,252,3.96E-04,3.10E-05,0.0047975,0.0021107,7.54E-05,0.00157,4.60E-05,6.00E-07,1.00E-07,1.40E-06,0,2.81E-05,8.28E-04,0,0,1.70E-06,6.21E-04,0.0086343
33,236,3.98E-04,2.66E-05,0.0040744,0.0018378,6.90E-05,0.0013168,4.86E-05,8.00E-07,3.00E-07,1.30E-06,0,2.07E-05,6.33E-04,0,0,1.10E-06,4.57E-04,0.0073961
33,229,0.0011124,7.65E-05,0.0043917,0.0034807,1.86E-04,0.0023101,5.72E-05,6.00E-07,1.00E-07,1.70E-06,0,2.34E-05,5.96E-04,0,0,1.20E-06,4.85E-04,0.0104743
33,241,3.14E-04,2.61E-05,0.0041257,0.0019605,7.70E-05,0.0013074,4.57E-05,5.00E-07,1.00E-07,2.00E-06,0,2.26E-05,7.12E-04,0,0,1.40E-06,5.04E-04,0.0075186
31,241,3.84E-04,4.21E-05,0.0040586,0.0014439,7.14E-05,9.94E-04,4.90E-05,5.00E-07,3.00E-07,1.60E-06,0,2.76E-05,5.10E-04,0,0,9.00E-07,3.98E-04,0.0068401
32,236,0.0010226,5.41E-05,0.0068562,0.0027684,1.43E-04,0.0019602,1.19E-05,0,0,2.20E-06,0,0,0.0011605,0,0,2.50E-06,9.28E-04,0.0124405
32,235,5.17E-04,3.02E-05,0.0050178,0.0021465,8.15E-05,0.0015513,6.26E-05,6.00E-07,1.00E-07,2.10E-06,0,1.94E-05,8.25E-04,0,0,1.30E-06,5.82E-04,0.0090308
34,262,9.07E-04,4.96E-05,0.0079829,0.003033,1.84E-04,0.0021384,1.30E-05,0,0,2.30E-06,0,0,0.0016856,0,0,2.80E-06,0.0014524,0.0143279
35,259,4.68E-04,4.07E-05,0.0052421,0.0021061,8.94E-05,0.0014977,5.82E-05,5.00E-07,2.00E-07,1.50E-06,1.00E-07,2.51E-05,9.24E-04,0,0,2.00E-06,7.23E-04,0.0092983
35,260,3.31E-04,2.97E-05,0.004264,0.001908,8.51E-05,0.0012489,9.20E-06,0,0,1.70E-06,0,0,7.79E-04,0,0,1.20E-06,5.31E-04,0.0076679
38,290,0.0012021,5.53E-05,0.0091812,0.0032648,1.46E-04,0.0024007,1.61E-05,0,0,2.90E-06,0,0,0.0018916,0,0,3.80E-06,0.0016066,0.0163029
40,309,4.78E-04,4.98E-05,0.0059819,0.002132,9.86E-05,0.0015219,4.52E-05,5.00E-07,1.00E-07,9.00E-07,0,2.44E-05,9.37E-04,0,0,1.50E-06,7.47E-04,0.0100455
42,328,0.0010327,8.52E-05,0.006144,0.0032953,1.49E-04,0.0023774,8.40E-06,0,0,6.00E-07,0,0,5.87E-04,0,0,1.30E-06,4.82E-04,0.0117981
38,307,4.34E-04,3.96E-05,0.0056412,0.0017101,6.91E-05,0.0012164,9.01E-05,8.00E-07,3.00E-07,2.10E-06,0,4.06E-05,7.08E-04,0,0,7.00E-07,5.64E-04,0.0090184
32,245,3.70E-04,3.78E-05,0.0052004,0.0018227,8.29E-05,0.0011291,2.37E-04,9.00E-07,7.00E-07,3.10E-06,0,1.36E-04,6.42E-04,0,0,1.20E-06,5.16E-04,0.0087794
31,233,3.37E-04,3.08E-05,0.0043631,0.0016409,7.88E-05,0.0010284,7.44E-05,6.00E-07,2.00E-07,1.50E-06,0,3.24E-05,4.64E-04,0,0,1.30E-06,3.38E-04,0.0072403
31,235,3.38E-04,2.30E-05,0.0037786,0.0017132,7.77E-05,0.0010708,7.90E-06,0,0,1.50E-06,0,0,4.37E-04,0,0,8.00E-07,3.09E-04,0.0066483
32,266,3.35E-04,2.80E-05,0.0045258,0.0017057,8.43E-05,0.0010673,8.50E-06,0,0,1.50E-06,0,0,7.56E-04,0,0,1.30E-06,6.28E-04,0.007745
37,304,3.44E-04,3.13E-05,0.0051652,0.0017536,8.35E-05,0.0010686,8.20E-06,0,0,9.00E-07,0,0,7.86E-04,0,0,1.60E-06,6.57E-04,0.0084337
38,311,3.75E-04,3.73E-05,0.0053729,0.0017834,8.16E-05,0.0010801,4.48E-05,5.00E-07,1.00E-07,1.10E-06,1.00E-07,1.38E-05,7.62E-04,0,0,8.00E-07,6.36E-04,0.0087916
38,312,0.001125,7.34E-05,0.0093925,0.0028631,1.49E-04,0.0020092,1.28E-05,0,0,2.00E-06,0,0,0.0010535,0,0,2.30E-06,8.27E-04,0.0151639
37,306,4.49E-04,4.36E-05,0.0057115,0.0020651,8.23E-05,0.001484,4.92E-05,5.00E-07,1.00E-07,1.30E-06,1.00E-07,2.71E-05,7.00E-04,0,0,7.00E-07,4.95E-04,0.0094967
35,300,3.51E-04,3.48E-05,0.0056217,0.0018644,1.24E-04,0.001273,8.55E-05,1.00E-06,3.00E-07,1.60E-06,1.00E-07,3.58E-05,6.49E-04,0,0,9.00E-07,4.94E-04,0.008982
35,303,3.64E-04,3.58E-05,0.0051748,0.0019222,2.13E-04,0.0012478,3.23E-05,5.00E-07,0,1.80E-06,1.00E-07,1.37E-05,6.87E-04,0,0,1.20E-06,4.76E-04,0.0086306
33,282,0.0011257,1.15E-04,0.0093262,0.0030834,1.55E-04,0.0021992,1.08E-04,1.10E-06,3.00E-07,3.00E-06,1.00E-07,4.21E-05,0.0011165,0,0,2.60E-06,8.84E-04,0.0155998
36,311,4.69E-04,5.03E-05,0.0058647,0.0020837,8.70E-05,0.0015175,1.07E-05,0,0,2.40E-06,0,0,7.62E-04,0,0,1.30E-06,5.76E-04,0.0096427
36,311,0.0010355,7.04E-05,0.0093623,0.0029346,1.51E-04,0.002074,1.26E-05,0,0,2.20E-06,0,0,0.0011311,0,0,2.20E-06,8.93E-04,0.0153615
35,302,4.47E-04,4.81E-05,0.0058625,0.0021316,8.24E-05,0.0015204,6.38E-05,5.00E-07,4.00E-07,1.80E-06,1.00E-07,2.74E-05,8.11E-04,0,0,1.30E-06,5.84E-04,0.0098338
33,290,3.55E-04,3.20E-05,0.0052231,0.0020786,8.29E-05,0.0014613,6.07E-05,8.00E-07,2.00E-07,1.70E-06,0,3.10E-05,5.56E-04,0,0,8.00E-07,4.05E-04,0.0088379
33,290,0.0011558,6.90E-05,0.0090086,0.0031339,1.93E-04,0.0022079,1.47E-05,0,0,2.50E-06,0,0,0.0011216,0,0,2.20E-06,8.78E-04,0.0151496
34,298,4.95E-04,4.29E-05,0.0056405,0.0021043,8.30E-05,0.0015413,9.40E-06,0,0,2.00E-06,0,0,7.58E-04,0,0,1.80E-06,5.63E-04,0.0095158
34,299,3.62E-04,3.64E-05,0.0049803,0.0020332,7.23E-05,0.0014476,9.30E-06,0,0,1.40E-06,0,0,6.79E-04,0,0,1.60E-06,4.92E-04,0.0084917
31,247,0.0010261,8.86E-05,0.0056108,0.0034266,1.56E-04,0.0024571,2.01E-04,6.00E-07,3.00E-07,1.50E-06,0,1.22E-04,8.17E-04,0,0,2.50E-06,6.07E-04,0.0118201
33,268,3.22E-04,4.75E-05,0.0045766,0.001997,1.13E-04,0.0014298,1.04E-05,0,0,1.80E-06,0,0,0.001033,0,0,1.30E-06,8.25E-04,0.0083942
34,282,0.0012108,7.04E-05,0.0090382,0.0032747,1.94E-04,0.0023545,6.26E-05,8.00E-07,3.00E-07,2.10E-06,1.00E-07,2.27E-05,0.0012482,0,0,2.90E-06,0.0010075,0.0156274
33,249,4.78E-04,5.56E-05,0.0054144,0.0021179,9.63E-05,0.0015255,1.83E-04,6.00E-07,2.00E-07,1.70E-06,0,1.28E-04,8.94E-04,0,0,1.80E-06,7.00E-04,0.0095574
34,255,5.16E-04,3.63E-05,0.0057145,0.0020197,9.47E-05,0.0014487,9.50E-06,0,0,1.60E-06,0,0,8.71E-04,0,0,1.90E-06,7.02E-04,0.0095558
34,249,3.31E-04,2.78E-05,0.0041001,0.0018763,7.43E-05,0.0013156,8.60E-06,0,0,1.50E-06,0,0,5.90E-04,0,0,1.80E-06,4.29E-04,0.0073011
32,230,3.33E-04,2.75E-05,0.0043001,0.0017004,8.17E-05,0.0010632,9.37E-05,7.00E-07,2.00E-07,1.50E-06,2.00E-07,4.64E-05,5.70E-04,0,0,8.00E-07,4.44E-04,0.0074042
33,238,3.86E-04,3.13E-05,0.0039627,0.001704,7.69E-05,0.0010762,8.00E-06,0,0,1.20E-06,0,0,5.43E-04,0,0,9.00E-07,4.16E-04,0.0069624
33,242,0.0010372,5.71E-05,0.0075513,0.0031446,1.84E-04,0.002253,1.21E-05,0,0,1.50E-06,0,0,0.0012308,0,0,2.60E-06,9.98E-04,0.013631
33,233,4.62E-04,3.53E-05,0.0047227,0.0022519,9.16E-05,0.0016363,4.35E-05,6.00E-07,1.00E-07,1.90E-06,0,1.82E-05,8.07E-04,0,0,1.30E-06,6.05E-04,0.0087422
33,231,3.74E-04,2.50E-05,0.0048489,0.0039091,1.48E-04,0.0033023,8.20E-06,0,0,1.20E-06,0,0,9.96E-04,0,0,1.50E-06,8.51E-04,0.0104775
33,245,0.0013303,6.30E-05,0.0080172,0.0036831,1.56E-04,0.0027214,4.09E-05,7.00E-07,1.00E-07,2.40E-06,0,1.49E-05,0.0012158,0,0,3.20E-06,9.30E-04,0.0151261
34,243,4.39E-04,4.18E-05,0.0046584,0.0021722,8.60E-05,0.0015792,9.20E-06,0,0,1.50E-06,0,0,7.90E-04,0,0,1.70E-06,5.83E-04,0.0085557
34,254,0.0012904,6.17E-05,0.008611,0.0032861,1.50E-04,0.0024194,7.82E-05,9.00E-07,1.00E-07,2.50E-06,1.00E-07,3.63E-05,0.0012405,0,0,3.20E-06,9.43E-04,0.0151919
32,237,4.50E-04,4.43E-05,0.0048972,0.0021895,9.36E-05,0.0015949,1.56E-04,7.00E-07,2.00E-07,2.10E-06,0,7.41E-05,8.11E-04,0,0,2.00E-06,6.18E-04,0.0090183
31,229,9.10E-04,5.17E-05,0.0073109,0.0030201,1.37E-04,0.0021732,6.27E-05,6.00E-07,2.00E-07,2.50E-06,0,3.12E-05,0.0010921,0,0,3.30E-06,8.60E-04,0.0131097
31,224,5.19E-04,3.17E-05,0.0043491,0.0021781,8.54E-05,0.0016002,1.06E-05,0,0,1.80E-06,0,0,6.93E-04,0,0,1.20E-06,4.92E-04,0.0081809
29,206,3.11E-04,2.73E-05,0.0036431,0.0018668,7.99E-05,0.0011688,8.26E-05,7.00E-07,3.00E-07,1.70E-06,0,4.88E-05,4.70E-04,0,0,1.20E-06,3.45E-04,0.0068925
29,201,9.81E-04,3.91E-05,0.006562,0.0026839,1.17E-04,0.0019659,2.16E-04,6.00E-07,1.00E-07,2.40E-06,1.00E-07,1.52E-04,0.0013564,0,0,1.90E-06,0.0011263,0.0123218
28,202,4.38E-04,4.71E-05,0.003855,0.0021762,7.82E-05,0.0015919,3.61E-05,5.00E-07,1.00E-07,2.50E-06,0,2.01E-05,6.07E-04,0,0,9.00E-07,3.99E-04,0.007544
26,113,8.78E-04,4.20E-05,0.0061929,0.0030329,1.47E-04,0.0021782,4.57E-04,1.00E-06,3.00E-07,7.00E-07,0,3.36E-04,8.74E-04,0,0,2.40E-06,6.32E-04,0.0120644
26,113,5.60E-04,1.93E-05,0.0020318,0.0025788,1.84E-04,0.0017525,2.68E-05,0,0,5.00E-07,0,0,7.11E-04,0,0,1.50E-06,4.27E-04,0.0064307
26,113,2.16E-04,1.55E-05,0.0018764,0.0020504,1.40E-04,0.001209,5.10E-06,0,0,4.00E-07,0,0,4.32E-04,0,0,1.20E-06,2.86E-04,0.0049873
26,116,1.96E-04,1.41E-05,0.0018928,0.0022372,1.64E-04,0.0012578,5.70E-06,0,0,4.00E-07,0,0,3.78E-04,0,0,8.00E-07,2.36E-04,0.0053295
26,117,2.15E-04,1.35E-05,0.002045,0.0023685,1.71E-04,0.0012977,5.70E-06,0,0,3.00E-07,0,0,3.84E-04,0,0,8.00E-07,2.12E-04,0.0056559
26,116,1.82E-04,1.33E-05,0.0019734,0.0025014,1.46E-04,0.0014559,6.00E-06,0,0,6.00E-07,0,0,3.46E-04,0,0,9.00E-07,1.95E-04,0.0053951
26,116,2.75E-04,1.29E-05,0.0019387,0.0023708,1.32E-04,0.0014611,5.70E-06,0,0,3.00E-07,0,0,4.10E-04,0,0,1.40E-06,2.58E-04,0.0053432
26,118,2.05E-04,1.63E-05,0.0020058,0.0022714,1.46E-04,0.0013545,5.60E-06,0,0,3.00E-07,0,0,3.61E-04,0,0,9.00E-07,2.01E-04,0.0052457
26,119,1.85E-04,1.63E-05,0.0020283,0.0024622,1.39E-04,0.0014238,5.90E-06,0,0,7.00E-07,0,0,4.06E-04,0,0,1.00E-06,2.06E-04,0.0054349
27,127,1.79E-04,1.20E-05,0.0020577,0.0019445,1.28E-04,0.0011939,8.00E-06,0,0,1.10E-06,0,0,5.96E-04,0,0,9.00E-07,4.55E-04,0.00513
27,128,2.38E-04,1.47E-05,0.0020126,0.0018379,1.19E-04,0.0011195,5.80E-06,0,0,1.00E-06,0,0,3.84E-04,0,0,5.00E-07,1.82E-04,0.0047958
26,110,2.22E-04,1.24E-05,0.0020191,0.0019755,7.96E-05,0.0011358,8.99E-05,5.00E-07,1.00E-07,6.00E-07,0,7.10E-05,3.25E-04,0,0,1.20E-06,1.84E-04,0.0049492
26,109,0.001369,1.66E-05,0.0018201,0.0016636,6.75E-05,0.0010883,5.90E-06,0,0,7.00E-07,0,0,2.77E-04,0,0,5.00E-07,1.55E-04,0.0054399
26,109,2.12E-04,1.43E-05,0.0017179,0.0018638,7.76E-05,0.0011473,5.50E-06,0,0,6.00E-07,0,0,3.28E-04,0,0,3.00E-07,1.86E-04,0.0044612
25,94,1.69E-04,1.44E-05,0.0017324,0.0019566,7.85E-05,0.0011652,9.02E-05,4.00E-07,4.00E-07,6.00E-07,1.00E-07,7.38E-05,3.43E-04,0,0,6.00E-07,2.03E-04,0.0045975
25,94,1.61E-04,1.19E-05,0.0014858,0.0018761,7.98E-05,0.0011595,5.30E-06,0,0,6.00E-07,0,0,2.88E-04,0,0,8.00E-07,1.47E-04,0.0041117
25,95,1.62E-04,1.10E-05,0.0015063,0.0019849,7.87E-05,0.0012377,5.70E-06,0,0,8.00E-07,0,0,3.10E-04,0,0,7.00E-07,1.55E-04,0.0043441
25,94,1.59E-04,1.02E-05,0.0014873,0.0019363,1.26E-04,0.0011567,4.80E-06,0,0,4.00E-07,0,0,3.38E-04,0,0,3.00E-07,1.98E-04,0.0042242
25,94,1.61E-04,9.50E-06,0.0015311,0.001949,7.82E-05,0.0011653,5.50E-06,0,0,6.00E-07,0,0,2.89E-04,0,0,6.00E-07,1.53E-04,0.0042331
25,95,1.56E-04,1.23E-05,0.0015738,0.0020137,7.79E-05,0.0012012,5.20E-06,0,0,4.00E-07,0,0,2.97E-04,0,0,6.00E-07,1.55E-04,0.0043319
25,96,1.57E-04,9.60E-06,0.0015495,0.001948,7.64E-05,0.0011981,5.40E-06,0,0,6.00E-07,0,0,2.90E-04,0,0,8.00E-07,1.51E-04,0.0042669
25,97,1.54E-04,1.00E-05,0.0015323,0.0019743,1.06E-04,0.0012244,5.20E-06,0,0,4.00E-07,0,0,3.25E-04,0,0,5.00E-07,1.51E-04,0.0042765
23,69,1.61E-04,1.31E-05,0.001537,0.0020878,8.57E-05,0.0012701,1.54E-04,6.00E-07,4.00E-07,4.00E-07,0,1.35E-04,3.84E-04,0,0,7.00E-07,2.35E-04,0.0046583
22,58,1.40E-04,9.50E-06,0.0010798,0.0019825,7.42E-05,0.0011555,7.93E-05,4.00E-07,3.00E-07,2.00E-07,0,6.93E-05,2.80E-04,0,0,1.20E-06,1.40E-04,0.0039243
22,57,1.78E-04,8.20E-06,8.72E-04,0.0019117,7.46E-05,0.0011905,4.10E-06,0,0,1.00E-07,0,0,3.15E-04,0,0,5.00E-07,1.37E-04,0.0035436
22,59,1.33E-04,6.60E-06,9.50E-04,0.0019476,7.83E-05,0.001135,4.20E-06,0,0,1.00E-07,0,0,3.23E-04,0,0,8.00E-07,1.85E-04,0.0036638
22,61,1.35E-04,8.60E-06,9.73E-04,0.0022878,7.69E-05,0.0013737,3.80E-06,0,0,1.00E-07,0,0,2.86E-04,0,0,1.00E-06,1.43E-04,0.0040498
22,59,1.76E-04,6.50E-06,9.94E-04,0.0019028,7.44E-05,0.0011829,4.00E-06,0,0,1.00E-07,0,0,2.88E-04,0,0,7.00E-07,1.46E-04,0.0036327
22,59,1.48E-04,9.70E-06,9.72E-04,0.0019379,7.37E-05,0.0011972,4.60E-06,0,0,1.00E-07,0,0,3.29E-04,0,0,2.10E-06,1.61E-04,0.0036763
22,59,1.38E-04,7.50E-06,9.75E-04,0.0019463,7.12E-05,0.001153,4.00E-06,0,0,1.00E-07,0,0,2.79E-04,0,0,6.00E-07,1.44E-04,0.0036167
22,58,1.35E-04,8.10E-06,8.83E-04,0.0019969,7.34E-05,0.0012667,3.90E-06,0,0,1.00E-07,0,0,2.89E-04,0,0,8.00E-07,1.48E-04,0.0035773
22,59,1.34E-04,7.50E-06,9.36E-04,0.0018807,8.02E-05,0.00115,4.30E-06,0,0,1.00E-07,0,0,3.50E-04,0,0,5.00E-07,1.48E-04,0.003611
22,59,1.34E-04,7.80E-06,9.45E-04,0.0019714,7.65E-05,0.0011411,5.80E-06,0,0,3.00E-07,0,0,2.91E-04,0,0,8.00E-07,1.50E-04,0.003627
22,58,1.33E-04,9.20E-06,9.41E-04,0.0019898,7.51E-05,0.0011816,4.10E-06,0,0,2.00E-07,0,0,2.85E-04,0,0,9.00E-07,1.47E-04,0.0036151
22,58,1.49E-04,6.20E-06,9.18E-04,0.0019322,7.55E-05,0.0012145,4.50E-06,0,0,2.00E-07,0,0,2.87E-04,0,0,4.00E-07,1.43E-04,0.0035801
22,59,1.38E-04,6.30E-06,9.32E-04,0.002103,8.06E-05,0.0012285,4.40E-06,0,0,4.00E-07,0,0,3.25E-04,0,0,1.10E-06,1.85E-04,0.0037622
22,58,1.31E-04,6.60E-06,9.34E-04,0.0019354,7.47E-05,0.0011609,4.20E-06,0,0,3.00E-07,0,0,2.87E-04,0,0,6.00E-07,1.45E-04,0.0035644
22,58,1.33E-04,7.00E-06,9.54E-04,0.0019423,7.55E-05,0.0011451,4.10E-06,0,0,4.00E-07,0,0,2.84E-04,0,0,7.00E-07,1.43E-04,0.0035729
22,57,1.44E-04,7.20E-06,9.01E-04,0.0019687,1.18E-04,0.0011967,4.10E-06,0,0,3.00E-07,0,0,3.20E-04,0,0,7.00E-07,1.41E-04,0.0035982
22,58,1.40E-04,8.50E-06,8.88E-04,0.002179,8.73E-05,0.0012312,4.50E-06,0,0,4.00E-07,0,0,4.05E-04,0,0,9.00E-07,1.61E-04,0.0039117
22,59,1.33E-04,1.05E-05,9.32E-04,0.002161,7.35E-05,0.001321,4.50E-06,0,0,7.00E-07,0,0,2.97E-04,0,0,7.00E-07,1.45E-04,0.0038063
22,59,1.93E-04,7.30E-06,9.40E-04,0.0020298,8.48E-05,0.0012546,4.80E-06,0,0,6.00E-07,0,0,2.98E-04,0,0,6.00E-07,1.40E-04,0.0038556
22,60,1.38E-04,6.60E-06,9.65E-04,0.0020618,8.33E-05,0.0012296,4.30E-06,0,0,3.00E-07,0,0,3.53E-04,0,0,1.00E-06,1.98E-04,0.0038105
22,59,1.34E-04,6.90E-06,0.0011438,0.0022437,7.72E-05,0.0013575,4.90E-06,0,0,3.00E-07,0,0,3.49E-04,0,0,1.10E-06,1.98E-04,0.0041525
22,59,6.93E-04,2.09E-05,0.0021628,0.0034903,1.77E-04,0.0024052,7.80E-06,0,0,8.00E-07,0,0,6.53E-04,0,0,1.90E-06,3.53E-04,0.0075213
22,64,7.02E-04,3.28E-05,0.002187,0.0033326,1.71E-04,0.002418,1.23E-05,0,0,9.00E-07,0,0,6.71E-04,0,0,1.40E-06,3.55E-04,0.0076234
22,62,4.35E-04,1.58E-05,0.0021133,0.0032901,1.32E-04,0.0024111,7.50E-06,0,0,6.00E-07,0,0,5.94E-04,0,0,1.70E-06,2.81E-04,0.0068611
22,62,3.91E-04,1.41E-05,0.0021243,0.0032591,1.40E-04,0.0023832,7.50E-06,0,0,4.00E-07,0,0,5.18E-04,0,0,1.10E-06,2.80E-04,0.0066983
22,61,1.82E-04,9.20E-06,0.0013052,0.0022856,7.88E-05,0.0016857,5.30E-06,0,0,5.00E-07,0,0,4.43E-04,0,0,1.00E-06,2.03E-04,0.0045518
22,61,1.36E-04,6.10E-06,9.23E-04,0.0018784,7.71E-05,0.0011475,4.20E-06,0,0,3.00E-07,0,0,2.75E-04,0,0,7.00E-07,1.41E-04,0.0034512
22,61,2.89E-04,1.23E-05,0.0017344,0.0027831,1.22E-04,0.0018873,6.70E-06,0,0,5.00E-07,0,0,4.53E-04,0,0,8.00E-07,2.27E-04,0.0056462
22,61,1.65E-04,7.50E-06,0.0010437,0.0018882,8.19E-05,0.0012025,4.20E-06,0,0,3.00E-07,0,0,2.85E-04,0,0,8.00E-07,1.41E-04,0.003646
22,62,1.92E-04,7.40E-06,9.44E-04,0.0015435,6.90E-05,0.0010403,3.90E-06,0,0,2.00E-07,0,0,2.47E-04,0,0,5.00E-07,1.22E-04,0.0031649
22,61,1.34E-04,6.50E-06,9.31E-04,0.0019437,7.73E-05,0.001144,4.10E-06,0,0,3.00E-07,0,0,2.54E-04,0,0,6.00E-07,1.21E-04,0.0035067
21,45,1.34E-04,7.30E-06,9.87E-04,0.0018415,7.73E-05,0.0011339,8.31E-05,5.00E-07,1.00E-07,2.00E-07,1.00E-07,7.14E-05,2.57E-04,0,0,5.00E-07,1.25E-04,0.0035322
21,44,1.26E-04,6.60E-06,6.86E-04,0.0018438,7.39E-05,0.0011695,3.60E-06,0,0,1.00E-07,0,0,3.08E-04,0,0,8.00E-07,1.23E-04,0.003208
21,46,1.27E-04,4.70E-06,7.19E-04,0.0018827,7.70E-05,0.0011809,3.80E-06,0,0,2.00E-07,0,0,2.62E-04,0,0,7.00E-07,1.23E-04,0.003222
20,41,1.09E-04,5.50E-06,7.21E-04,0.0018517,6.73E-05,0.001149,7.45E-05,5.00E-07,4.00E-07,2.00E-07,0,6.71E-05,2.47E-04,0,0,5.00E-07,1.17E-04,0.0032152
20,44,1.04E-04,4.90E-06,6.92E-04,0.0018346,6.99E-05,0.0011874,3.50E-06,0,0,0,0,0,2.54E-04,0,0,9.00E-07,1.21E-04,0.0031015
20,43,1.05E-04,4.80E-06,6.48E-04,0.0018221,7.19E-05,0.001211,3.80E-06,0,0,0,0,0,2.68E-04,0,0,7.00E-07,1.18E-04,0.0031416
20,43,1.04E-04,5.20E-06,6.77E-04,0.0018081,6.81E-05,0.0011679,3.40E-06,0,0,0,0,0,2.53E-04,0,0,6.00E-07,1.20E-04,0.0030613
20,42,1.05E-04,4.90E-06,6.45E-04,0.0018855,6.60E-05,0.0012071,4.00E-06,0,0,0,0,0,2.64E-04,0,0,8.00E-07,1.19E-04,0.0031173
20,45,1.04E-04,5.50E-06,7.43E-04,0.0018439,7.09E-05,0.0012117,3.70E-06,0,0,1.00E-07,0,0,2.54E-04,0,0,6.00E-07,1.18E-04,0.003161
20,46,1.05E-04,5.40E-06,7.82E-04,0.0018145,6.88E-05,0.0011782,3.70E-06,0,0,1.00E-07,0,0,2.73E-04,0,0,6.00E-07,1.37E-04,0.0031963
20,46,1.05E-04,5.10E-06,7.27E-04,0.0018297,6.66E-05,0.0011828,3.60E-06,0,0,0,0,0,2.60E-04,0,0,5.00E-07,1.21E-04,0.0031895
20,47,1.05E-04,5.20E-06,7.84E-04,0.0020555,7.22E-05,0.0013084,3.70E-06,0,0,1.00E-07,0,0,2.69E-04,0,0,4.00E-07,1.28E-04,0.0034377
20,46,1.10E-04,4.80E-06,7.50E-04,0.0017628,6.66E-05,0.0012299,3.80E-06,0,0,0,0,0,2.51E-04,0,0,1.10E-06,1.19E-04,0.0030882
20,44,1.03E-04,5.90E-06,7.53E-04,0.0020138,6.54E-05,0.0013376,3.40E-06,0,0,0,0,0,2.67E-04,0,0,5.00E-07,1.26E-04,0.0033616
19,42,1.05E-04,5.40E-06,7.54E-04,0.0020264,7.15E-05,0.0013551,7.36E-05,5.00E-07,1.00E-07,1.00E-07,0,6.67E-05,2.74E-04,0,0,6.00E-07,1.29E-04,0.0034503
19,42,1.01E-04,5.00E-06,6.81E-04,0.0020541,6.73E-05,0.001421,3.70E-06,0,0,0,0,0,2.87E-04,0,0,3.00E-07,1.32E-04,0.0033465
19,41,1.05E-04,5.00E-06,6.43E-04,0.0020177,6.96E-05,0.0013657,3.50E-06,0,0,1.00E-07,0,0,3.08E-04,0,0,8.00E-07,1.70E-04,0.0032954
19,41,1.04E-04,5.20E-06,6.60E-04,0.0020636,6.74E-05,0.0013307,3.90E-06,0,0,1.00E-07,0,0,2.73E-04,0,0,7.00E-07,1.30E-04,0.0033181
19,40,1.04E-04,4.60E-06,6.35E-04,0.0020504,6.52E-05,0.0013843,3.70E-06,0,0,1.00E-07,0,0,2.74E-04,0,0,1.10E-06,1.28E-04,0.0032834
19,41,1.01E-04,4.70E-06,6.71E-04,0.0018613,6.88E-05,0.0011631,3.30E-06,0,0,0,0,0,2.65E-04,0,0,4.00E-07,1.27E-04,0.0031117
19,44,1.02E-04,5.20E-06,6.80E-04,0.001725,6.77E-05,0.0011615,3.60E-06,0,0,1.00E-07,0,0,2.74E-04,0,0,1.00E-06,1.26E-04,0.0030416
19,44,1.01E-04,5.30E-06,7.44E-04,0.0017255,6.38E-05,0.001118,3.80E-06,0,0,1.00E-07,0,0,2.61E-04,0,0,6.00E-07,1.25E-04,0.0030342
19,43,1.03E-04,4.90E-06,6.62E-04,0.0016838,6.12E-05,0.001138,3.40E-06,0,0,2.00E-07,0,0,2.50E-04,0,0,4.00E-07,1.25E-04,0.0029174
19,43,1.03E-04,5.10E-06,6.67E-04,0.0017523,6.48E-05,0.0011591,3.70E-06,0,0,1.00E-07,0,0,2.46E-04,0,0,6.00E-07,1.26E-04,0.0029623
