#bodies, #contacts, detection, warmstart, LCPSolve, updateCollections, contactOrdering, singleItPGS, merging, mergingCheckContacts, mergingCheckMotion, mergingCheckViolation, mergingCheckCycle, mergingBuild, unmerging, unmergingCheckContacts, unmergingCheckMotion, unmergingCheckCycle, unmergingBuild, computeTime
 9, 0, 4.8700000000000005E-5, 9.0E-7, 0.0, 0.0, 0.0, 0.0, 7.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 2.15E-5, 0.0, 0.0, 0.0, 0.0, 1.603E-4
 9, 0, 1.0400000000000001E-4, 1.0E-6, 0.0, 0.0, 0.0, 0.0, 6.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 2.59E-5, 0.0, 0.0, 0.0, 0.0, 2.363E-4
 9, 0, 5.7900000000000005E-5, 6.7E-6, 0.0, 0.0, 0.0, 0.0, 1.0E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 5.379999999999999E-5, 0.0, 0.0, 0.0, 0.0, 2.308E-4
 9, 0, 3.27E-5, 7.0E-7, 0.0, 0.0, 0.0, 0.0, 7.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 2.67E-5, 0.0, 0.0, 0.0, 0.0, 1.49E-4
 9, 0, 2.79E-5, 7.0E-7, 0.0, 0.0, 0.0, 0.0, 6.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 2.06E-5, 0.0, 0.0, 0.0, 0.0, 1.241E-4
 9, 0, 2.5500000000000003E-5, 6.0E-7, 0.0, 0.0, 0.0, 0.0, 4.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 1.75E-5, 0.0, 0.0, 0.0, 0.0, 1.053E-4
 9, 0, 4.2000000000000004E-5, 1.2E-6, 0.0, 0.0, 0.0, 0.0, 7.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 2.93E-5, 0.0, 0.0, 0.0, 0.0, 1.772E-4
 10, 0, 4.8200000000000006E-5, 1.1E-6, 0.0, 0.0, 0.0, 0.0, 7.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 3.01E-5, 0.0, 0.0, 0.0, 0.0, 1.877E-4
 10, 0, 4.97E-5, 1.1E-6, 0.0, 0.0, 0.0, 0.0, 8.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 4.01E-5, 0.0, 0.0, 0.0, 0.0, 2.058E-4
 10, 0, 4.8700000000000005E-5, 1.4E-6, 0.0, 0.0, 0.0, 0.0, 7.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 3.65E-5, 0.0, 0.0, 0.0, 0.0, 2.291E-4
 10, 0, 4.89E-5, 1.3E-6, 0.0, 0.0, 0.0, 0.0, 8.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 3.01E-5, 0.0, 0.0, 0.0, 0.0, 2.948E-4
 10, 0, 9.43E-5, 1.0E-6, 0.0, 0.0, 0.0, 0.0, 1.0E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 2.9900000000000002E-5, 0.0, 0.0, 0.0, 0.0, 2.31E-4
 10, 0, 3.03E-5, 8.0E-7, 0.0, 0.0, 0.0, 0.0, 4.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 1.84E-5, 0.0, 0.0, 0.0, 0.0, 1.907E-4
 10, 0, 3.48E-5, 8.0E-7, 0.0, 0.0, 0.0, 0.0, 5.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 2.01E-5, 0.0, 0.0, 0.0, 0.0, 1.379E-4
 10, 0, 4.8200000000000006E-5, 1.2E-6, 0.0, 0.0, 0.0, 0.0, 8.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 2.9E-5, 0.0, 0.0, 0.0, 0.0, 1.812E-4
 10, 0, 4.4500000000000004E-5, 9.0E-7, 0.0, 0.0, 0.0, 0.0, 7.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8E-5, 0.0, 0.0, 0.0, 0.0, 1.712E-4
 10, 0, 4.69E-5, 9.0E-7, 0.0, 0.0, 0.0, 0.0, 7.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 3.7E-5, 0.0, 0.0, 0.0, 0.0, 1.783E-4
 10, 0, 1.83E-5, 5.0E-7, 0.0, 0.0, 0.0, 0.0, 4.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 1.73E-5, 0.0, 0.0, 0.0, 0.0, 9.56E-5
 10, 0, 1.8200000000000002E-5, 5.0E-7, 0.0, 0.0, 0.0, 0.0, 4.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 1.68E-5, 0.0, 0.0, 0.0, 0.0, 9.36E-5
 10, 0, 1.67E-5, 5.0E-7, 0.0, 0.0, 0.0, 0.0, 5.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 2.06E-5, 0.0, 0.0, 0.0, 0.0, 8.8E-5
 10, 0, 3.1100000000000004E-5, 1.0E-6, 0.0, 0.0, 0.0, 0.0, 7.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 2.86E-5, 0.0, 0.0, 0.0, 0.0, 1.564E-4
 10, 0, 3.0100000000000003E-5, 9.0E-7, 0.0, 0.0, 0.0, 0.0, 8.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 2.83E-5, 0.0, 0.0, 0.0, 0.0, 1.456E-4
 10, 0, 2.11E-5, 8.0E-7, 0.0, 0.0, 0.0, 0.0, 5.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9600000000000002E-5, 0.0, 0.0, 0.0, 0.0, 1.145E-4
 10, 0, 7.93E-5, 9.0E-7, 0.0, 0.0, 0.0, 0.0, 4.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 1.95E-5, 0.0, 0.0, 0.0, 0.0, 2.033E-4
 10, 0, 3.4500000000000005E-5, 1.3E-6, 0.0, 0.0, 0.0, 0.0, 7.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0200000000000002E-5, 0.0, 0.0, 0.0, 0.0, 2.017E-4
 10, 0, 3.4E-5, 1.1E-6, 0.0, 0.0, 0.0, 0.0, 9.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 3.13E-5, 0.0, 0.0, 0.0, 0.0, 2.356E-4
 10, 0, 1.73E-5, 5.0E-7, 0.0, 0.0, 0.0, 0.0, 4.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 1.53E-5, 0.0, 0.0, 0.0, 0.0, 7.15E-5
 11, 0, 3.0100000000000003E-5, 7.0E-7, 0.0, 0.0, 0.0, 0.0, 6.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 2.71E-5, 0.0, 0.0, 0.0, 0.0, 1.189E-4
 11, 0, 3.0600000000000005E-5, 7.1E-6, 0.0, 0.0, 0.0, 0.0, 7.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 2.49E-5, 0.0, 0.0, 0.0, 0.0, 1.433E-4
 11, 0, 2.1700000000000002E-5, 7.0E-7, 0.0, 0.0, 0.0, 0.0, 5.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 1.91E-5, 0.0, 0.0, 0.0, 0.0, 1.838E-4
 11, 0, 2.39E-5, 9.0E-7, 0.0, 0.0, 0.0, 0.0, 4.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 2.19E-5, 0.0, 0.0, 0.0, 0.0, 1.169E-4
 11, 0, 3.18E-5, 1.1E-6, 0.0, 0.0, 0.0, 0.0, 8.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 2.53E-5, 0.0, 0.0, 0.0, 0.0, 1.947E-4
 11, 0, 3.65E-5, 1.1E-6, 0.0, 0.0, 0.0, 0.0, 8.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3299999999999996E-5, 0.0, 0.0, 0.0, 0.0, 1.759E-4
 11, 0, 3.8E-5, 1.2E-6, 0.0, 0.0, 0.0, 0.0, 7.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 3.17E-5, 0.0, 0.0, 0.0, 0.0, 1.823E-4
 11, 0, 2.1700000000000002E-5, 8.0E-7, 0.0, 0.0, 0.0, 0.0, 5.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 1.92E-5, 0.0, 0.0, 0.0, 0.0, 1.017E-4
 11, 0, 2.0700000000000002E-5, 8.0E-7, 0.0, 0.0, 0.0, 0.0, 5.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 2.25E-5, 0.0, 0.0, 0.0, 0.0, 1.006E-4
 11, 0, 3.71E-5, 1.1E-6, 0.0, 0.0, 0.0, 0.0, 8.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 6.71E-5, 0.0, 0.0, 0.0, 0.0, 1.945E-4
 11, 0, 3.48E-5, 9.0E-7, 0.0, 0.0, 0.0, 0.0, 8.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4400000000000004E-5, 0.0, 0.0, 0.0, 0.0, 1.468E-4
 11, 0, 3.72E-5, 9.0E-7, 0.0, 0.0, 0.0, 0.0, 1.0E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 2.9900000000000002E-5, 0.0, 0.0, 0.0, 0.0, 1.656E-4
 11, 0, 2.22E-5, 7.0E-7, 0.0, 0.0, 0.0, 0.0, 6.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 1.72E-5, 0.0, 0.0, 0.0, 0.0, 9.94E-5
 11, 0, 2.0E-5, 8.0E-7, 0.0, 0.0, 0.0, 0.0, 4.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 1.59E-5, 0.0, 0.0, 0.0, 0.0, 9.01E-5
 11, 0, 2.1400000000000002E-5, 8.0E-7, 0.0, 0.0, 0.0, 0.0, 6.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 1.77E-5, 0.0, 0.0, 0.0, 0.0, 9.63E-5
 11, 0, 3.63E-5, 1.1E-6, 0.0, 0.0, 0.0, 0.0, 9.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 2.84E-5, 0.0, 0.0, 0.0, 0.0, 1.559E-4
 11, 0, 3.2500000000000004E-5, 8.0E-7, 0.0, 0.0, 0.0, 0.0, 7.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 2.54E-5, 0.0, 0.0, 0.0, 0.0, 1.258E-4
 11, 0, 3.52E-5, 1.1E-6, 0.0, 0.0, 0.0, 0.0, 7.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 2.75E-5, 0.0, 0.0, 0.0, 0.0, 1.48E-4
 11, 0, 3.54E-5, 1.2E-6, 0.0, 0.0, 0.0, 0.0, 8.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 2.9399999999999996E-5, 0.0, 0.0, 0.0, 0.0, 1.856E-4
 11, 0, 3.3900000000000004E-5, 1.0E-6, 0.0, 0.0, 0.0, 0.0, 7.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 2.59E-5, 0.0, 0.0, 0.0, 0.0, 1.495E-4
 12, 0, 4.72E-5, 1.4E-6, 0.0, 0.0, 0.0, 0.0, 6.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 2.25E-5, 0.0, 0.0, 0.0, 0.0, 1.43E-4
 12, 0, 3.12E-5, 7.0E-7, 0.0, 0.0, 0.0, 0.0, 5.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 1.73E-5, 0.0, 0.0, 0.0, 0.0, 1.103E-4
 12, 0, 1.87E-5, 8.0E-7, 0.0, 0.0, 0.0, 0.0, 4.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0200000000000003E-5, 0.0, 0.0, 0.0, 0.0, 1.117E-4
 12, 0, 1.91E-5, 8.0E-7, 0.0, 0.0, 0.0, 0.0, 6.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 3.91E-5, 0.0, 0.0, 0.0, 0.0, 1.318E-4
 12, 0, 2.16E-5, 1.1E-6, 0.0, 0.0, 0.0, 0.0, 7.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 5.9600000000000005E-5, 0.0, 0.0, 0.0, 0.0, 1.889E-4
 12, 0, 2.1000000000000002E-5, 1.0E-6, 0.0, 0.0, 0.0, 0.0, 5.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 7.450000000000001E-5, 0.0, 0.0, 0.0, 0.0, 1.839E-4
 12, 0, 2.0300000000000002E-5, 7.4E-6, 0.0, 0.0, 0.0, 0.0, 8.4E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 1.72E-5, 0.0, 0.0, 0.0, 0.0, 2.79E-4
 12, 0, 1.8E-5, 6.0E-7, 0.0, 0.0, 0.0, 0.0, 6.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0E-5, 0.0, 0.0, 0.0, 0.0, 8.85E-5
 12, 0, 2.72E-5, 9.0E-7, 0.0, 0.0, 0.0, 0.0, 8.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 1.45E-5, 0.0, 0.0, 0.0, 0.0, 1.316E-4
 12, 0, 2.83E-5, 1.0E-6, 0.0, 0.0, 0.0, 0.0, 1.2E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 1.36E-5, 0.0, 0.0, 0.0, 0.0, 1.221E-4
 12, 0, 2.6700000000000002E-5, 1.2E-6, 0.0, 0.0, 0.0, 0.0, 8.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 1.41E-5, 0.0, 0.0, 0.0, 0.0, 1.262E-4
 12, 0, 2.6700000000000002E-5, 1.0E-6, 0.0, 0.0, 0.0, 0.0, 1.0E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 1.35E-5, 0.0, 0.0, 0.0, 0.0, 1.555E-4
 12, 0, 2.71E-5, 9.0E-7, 0.0, 0.0, 0.0, 0.0, 1.2E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 1.45E-5, 0.0, 0.0, 0.0, 0.0, 1.285E-4
 12, 0, 2.6700000000000002E-5, 1.0E-6, 0.0, 0.0, 0.0, 0.0, 1.3E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 1.71E-5, 0.0, 0.0, 0.0, 0.0, 1.385E-4
 12, 0, 2.4E-5, 9.0E-7, 0.0, 0.0, 0.0, 0.0, 9.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2299999999999999E-5, 0.0, 0.0, 0.0, 0.0, 1.125E-4
 12, 0, 1.81E-5, 9.0E-7, 0.0, 0.0, 0.0, 0.0, 9.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 1.64E-5, 0.0, 0.0, 0.0, 0.0, 1.013E-4
 12, 0, 1.7500000000000002E-5, 7.0E-7, 0.0, 0.0, 0.0, 0.0, 5.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 9.9E-6, 0.0, 0.0, 0.0, 0.0, 8.82E-5
 12, 0, 2.39E-5, 8.0E-7, 0.0, 0.0, 0.0, 0.0, 8.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2E-5, 0.0, 0.0, 0.0, 0.0, 1.2E-4
 12, 0, 2.7700000000000002E-5, 9.0E-7, 0.0, 0.0, 0.0, 0.0, 8.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4000000000000001E-5, 0.0, 0.0, 0.0, 0.0, 1.283E-4
 12, 0, 2.65E-5, 9.0E-7, 0.0, 0.0, 0.0, 0.0, 1.0E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 1.27E-5, 0.0, 0.0, 0.0, 0.0, 1.248E-4
 13, 0, 1.84E-5, 6.0E-7, 0.0, 0.0, 0.0, 0.0, 8.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 1.22E-5, 0.0, 0.0, 0.0, 0.0, 8.42E-5
 13, 0, 1.8200000000000002E-5, 7.0E-7, 0.0, 0.0, 0.0, 0.0, 7.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4100000000000003E-5, 0.0, 0.0, 0.0, 0.0, 1.067E-4
 13, 0, 1.93E-5, 6.0E-7, 0.0, 0.0, 0.0, 0.0, 7.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0E-6, 0.0, 0.0, 0.0, 0.0, 9.56E-5
 13, 0, 1.84E-5, 1.0E-6, 0.0, 0.0, 0.0, 0.0, 8.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 7.2000000000000005E-6, 0.0, 0.0, 0.0, 0.0, 8.76E-5
 13, 0, 1.93E-5, 1.1E-6, 0.0, 0.0, 0.0, 0.0, 6.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 8.3E-6, 0.0, 0.0, 0.0, 0.0, 9.63E-5
 13, 0, 1.7800000000000002E-5, 7.0E-7, 0.0, 0.0, 0.0, 0.0, 7.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 7.2000000000000005E-6, 0.0, 0.0, 0.0, 0.0, 8.31E-5
 13, 0, 2.79E-5, 8.0E-7, 0.0, 0.0, 0.0, 0.0, 9.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0E-6, 0.0, 0.0, 0.0, 0.0, 1.56E-4
 13, 0, 2.5300000000000002E-5, 1.1E-6, 0.0, 0.0, 0.0, 0.0, 1.1E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 1.12E-5, 0.0, 0.0, 0.0, 0.0, 1.493E-4
 13, 0, 2.46E-5, 8.0E-7, 0.0, 0.0, 0.0, 0.0, 6.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 7.9E-6, 0.0, 0.0, 0.0, 0.0, 1.024E-4
 13, 0, 2.7400000000000002E-5, 7.0E-7, 0.0, 0.0, 0.0, 0.0, 9.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 9.5E-6, 0.0, 0.0, 0.0, 0.0, 1.183E-4
 13, 0, 2.26E-5, 7.0E-7, 0.0, 0.0, 0.0, 0.0, 7.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 6.699999999999999E-6, 0.0, 0.0, 0.0, 0.0, 9.03E-5
 13, 0, 1.66E-5, 4.0E-7, 0.0, 0.0, 0.0, 0.0, 8.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 6.300000000000001E-6, 0.0, 0.0, 0.0, 0.0, 7.28E-5
 13, 0, 1.4900000000000001E-5, 3.0E-7, 0.0, 0.0, 0.0, 0.0, 6.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 4.9000000000000005E-6, 0.0, 0.0, 0.0, 0.0, 6.13E-5
 13, 0, 1.6000000000000003E-5, 3.0E-7, 0.0, 0.0, 0.0, 0.0, 5.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 5.3E-6, 0.0, 0.0, 0.0, 0.0, 6.85E-5
 13, 0, 1.86E-5, 4.0E-7, 0.0, 0.0, 0.0, 0.0, 5.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 5.899999999999999E-6, 0.0, 0.0, 0.0, 0.0, 7.56E-5
 13, 0, 2.4800000000000003E-5, 8.0E-7, 0.0, 0.0, 0.0, 0.0, 7.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 8.4E-6, 0.0, 0.0, 0.0, 0.0, 1.097E-4
 13, 0, 2.54E-5, 7.0E-7, 0.0, 0.0, 0.0, 0.0, 9.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 8.8E-6, 0.0, 0.0, 0.0, 0.0, 1.136E-4
 13, 0, 2.4900000000000002E-5, 8.0E-7, 0.0, 0.0, 0.0, 0.0, 8.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 8.2E-6, 0.0, 0.0, 0.0, 0.0, 1.043E-4
 13, 0, 2.5300000000000002E-5, 7.0E-7, 0.0, 0.0, 0.0, 0.0, 9.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 8.4E-6, 0.0, 0.0, 0.0, 0.0, 1.11E-4
