#bodies, #contacts, detection, warmstart, LCPSolve, updateCollections, contactOrdering, singleItPGS, merging, mergingCheckContacts, mergingCheckMotion, mergingCheckViolation, mergingCheckCycle, mergingBuild, unmerging, unmergingCheckContacts, unmergingCheckMotion, unmergingCheckCycle, unmergingBuild, computeTime
 136, 1548, 0.0020553, 0.0015148, 0.417932, 0.0, 0.0, 0.0, 1.82E-5, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1960000000000001E-4, 0.0, 0.0, 0.0, 0.0, 0.4264821
 136, 1548, 0.0014157, 8.615E-4, 0.3367665, 0.0, 0.0, 0.0, 4.6E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 6.769999999999999E-5, 0.0, 0.0, 0.0, 0.0, 0.344051
 136, 1548, 0.0010744, 4.134E-4, 0.28241510000000003, 0.0, 0.0, 0.0, 3.6E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 3.16E-5, 0.0, 0.0, 0.0, 0.0, 0.2861586
 136, 1548, 8.726000000000001E-4, 3.988E-4, 0.3772151, 0.0, 0.0, 0.0, 4.8E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 3.52E-5, 0.0, 0.0, 0.0, 0.0, 0.3809657
 136, 1548, 0.0015122, 8.162E-4, 0.37325010000000003, 0.0, 0.0, 0.0, 5.0E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1899999999999999E-4, 0.0, 0.0, 0.0, 0.0, 0.37942
 136, 1548, 0.0015270000000000001, 5.161E-4, 0.3215271, 0.0, 0.0, 0.0, 3.6E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 6.14E-5, 0.0, 0.0, 0.0, 0.0, 0.3268541
 136, 1548, 0.0011598000000000001, 4.24E-4, 0.2756577, 0.0, 0.0, 0.0, 5.3E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 3.48E-5, 0.0, 0.0, 0.0, 0.0, 0.2805069
 136, 1548, 0.0011380000000000001, 4.615E-4, 0.2523239, 0.0, 0.0, 0.0, 3.5E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 3.54E-5, 0.0, 0.0, 0.0, 0.0, 0.256472
 136, 1548, 0.0010391, 3.835E-4, 0.3550992, 0.0, 0.0, 0.0, 4.6E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 3.56E-5, 0.0, 0.0, 0.0, 0.0, 0.3590457
 136, 1548, 0.0014216, 5.29E-4, 0.2674904, 0.0, 0.0, 0.0, 3.1E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 4.37E-5, 0.0, 0.0, 0.0, 0.0, 0.2724107
 136, 1548, 0.0010846, 3.715E-4, 0.2592822, 0.0, 0.0, 0.0, 3.0E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 3.29E-5, 0.0, 0.0, 0.0, 0.0, 0.2630577
 136, 1548, 0.0010112, 3.633E-4, 0.2834649, 0.0, 0.0, 0.0, 4.5E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 3.7000000000000005E-5, 0.0, 0.0, 0.0, 0.0, 0.2874776
 136, 1548, 0.0013823000000000002, 5.179E-4, 0.3226338, 0.0, 0.0, 0.0, 4.1E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 4.7300000000000005E-5, 0.0, 0.0, 0.0, 0.0, 0.3277045
 136, 1548, 0.0013539000000000001, 3.77E-4, 0.3119519, 0.0, 0.0, 0.0, 3.2E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 3.05E-5, 0.0, 0.0, 0.0, 0.0, 0.3159215
 136, 1548, 9.475000000000001E-4, 4.103E-4, 0.33138100000000004, 0.0, 0.0, 0.0, 6.1E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 5.19E-5, 0.0, 0.0, 0.0, 0.0, 0.3351578
 136, 1548, 0.0013746000000000001, 5.216E-4, 0.2393916, 0.0, 0.0, 0.0, 3.2E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 4.4800000000000005E-5, 0.0, 0.0, 0.0, 0.0, 0.2443318
 136, 1548, 0.0012522, 5.203E-4, 0.2677918, 0.0, 0.0, 0.0, 4.7E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 3.55E-5, 0.0, 0.0, 0.0, 0.0, 0.2721886
 136, 1548, 0.0013798, 6.033E-4, 0.325291, 0.0, 0.0, 0.0, 4.1E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 4.54E-5, 0.0, 0.0, 0.0, 0.0, 0.3305505
 136, 1548, 0.001101, 6.177E-4, 0.3287541, 0.0, 0.0, 0.0, 3.6E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 4.43E-5, 0.0, 0.0, 0.0, 0.0, 0.3337725
 136, 1548, 0.0011717000000000001, 5.658E-4, 0.2739992, 0.0, 0.0, 0.0, 3.7E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 4.58E-5, 0.0, 0.0, 0.0, 0.0, 0.2786044
 136, 1548, 0.0013347, 5.88E-4, 0.3095775, 0.0, 0.0, 0.0, 3.6E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4E-5, 0.0, 0.0, 0.0, 0.0, 0.3142215
 136, 1548, 0.0010453, 4.429E-4, 0.2779664, 0.0, 0.0, 0.0, 3.4E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4E-5, 0.0, 0.0, 0.0, 0.0, 0.2819132
 136, 1548, 0.0012429000000000001, 5.417E-4, 0.2667734, 0.0, 0.0, 0.0, 3.5E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 3.5E-5, 0.0, 0.0, 0.0, 0.0, 0.2710635
 136, 1548, 0.0010042, 5.22E-4, 0.2732029, 0.0, 0.0, 0.0, 3.5E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 3.5999999999999994E-5, 0.0, 0.0, 0.0, 0.0, 0.2768907
 136, 1548, 9.928E-4, 4.774E-4, 0.268279, 0.0, 0.0, 0.0, 4.7E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 3.26E-5, 0.0, 0.0, 0.0, 0.0, 0.2721574
 136, 1548, 0.0014326, 7.115E-4, 0.2611545, 0.0, 0.0, 0.0, 3.9E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 5.1500000000000005E-5, 0.0, 0.0, 0.0, 0.0, 0.2663907
 136, 1548, 0.0011324, 4.937E-4, 0.2543897, 0.0, 0.0, 0.0, 2.8E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 3.5900000000000005E-5, 0.0, 0.0, 0.0, 0.0, 0.2585963
 136, 1548, 0.0012328, 4.848E-4, 0.3049851, 0.0, 0.0, 0.0, 1.9E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 3.66E-5, 0.0, 0.0, 0.0, 0.0, 0.3091106
 136, 1548, 9.042000000000001E-4, 5.053E-4, 0.23259120000000003, 0.0, 0.0, 0.0, 2.2E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 3.07E-5, 0.0, 0.0, 0.0, 0.0, 0.2361511
 136, 1548, 0.0010027, 4.384E-4, 0.25477510000000003, 0.0, 0.0, 0.0, 8.5E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 6.05E-5, 0.0, 0.0, 0.0, 0.0, 0.2586967
 136, 1548, 0.0010362000000000001, 5.687E-4, 0.2753418, 0.0, 0.0, 0.0, 3.2E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 6.62E-5, 0.0, 0.0, 0.0, 0.0, 0.2795493
 136, 1548, 0.0013615, 6.182E-4, 0.26740210000000003, 0.0, 0.0, 0.0, 2.7E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 6.500000000000001E-5, 0.0, 0.0, 0.0, 0.0, 0.2723716
 136, 1548, 9.492000000000001E-4, 4.631E-4, 0.2688592, 0.0, 0.0, 0.0, 2.2E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0400000000000005E-5, 0.0, 0.0, 0.0, 0.0, 0.2724139
 136, 1548, 0.0011086000000000002, 4.932E-4, 0.2600302, 0.0, 0.0, 0.0, 3.1E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 3.08E-5, 0.0, 0.0, 0.0, 0.0, 0.264301
 136, 1548, 9.310000000000001E-4, 4.51E-4, 0.2404532, 0.0, 0.0, 0.0, 2.0E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6E-5, 0.0, 0.0, 0.0, 0.0, 0.2442639
 136, 1548, 0.001366, 5.788E-4, 0.2599866, 0.0, 0.0, 0.0, 2.5E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 4.27E-5, 0.0, 0.0, 0.0, 0.0, 0.2648579
 136, 1548, 9.192E-4, 4.171E-4, 0.3101935, 0.0, 0.0, 0.0, 1.42E-5, 0.0, 0.0, 0.0, 0.0, 0.0, 5.09E-5, 0.0, 0.0, 0.0, 0.0, 0.3141247
 136, 1548, 0.0010366000000000002, 5.255E-4, 0.2857446, 0.0, 0.0, 0.0, 1.72E-5, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4699999999999996E-5, 0.0, 0.0, 0.0, 0.0, 0.2899486
 136, 1548, 9.974E-4, 5.394E-4, 0.2570155, 0.0, 0.0, 0.0, 3.4E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 6.049999999999999E-5, 0.0, 0.0, 0.0, 0.0, 0.260939
 136, 1548, 0.0011138, 5.36E-4, 0.2725937, 0.0, 0.0, 0.0, 3.5E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9999999999999998E-5, 0.0, 0.0, 0.0, 0.0, 0.2766087
 136, 1548, 9.845000000000001E-4, 5.125E-4, 0.2662082, 0.0, 0.0, 0.0, 3.8E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 1.51E-5, 0.0, 0.0, 0.0, 0.0, 0.2700675
 136, 1548, 0.0010467, 5.571E-4, 0.3075839, 0.0, 0.0, 0.0, 3.7E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0E-5, 0.0, 0.0, 0.0, 0.0, 0.3115554
 136, 1548, 0.0011047000000000001, 4.694E-4, 0.378269, 0.0, 0.0, 0.0, 3.9E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 1.43E-5, 0.0, 0.0, 0.0, 0.0, 0.3824035
 136, 1548, 0.0013213, 6.616E-4, 0.26072680000000004, 0.0, 0.0, 0.0, 3.5E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 2.34E-5, 0.0, 0.0, 0.0, 0.0, 0.2653795
 136, 1548, 9.129E-4, 5.185E-4, 0.3643737, 0.0, 0.0, 0.0, 4.8E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 1.96E-5, 0.0, 0.0, 0.0, 0.0, 0.3684356
 136, 1548, 0.0014799000000000001, 6.262E-4, 0.2782266, 0.0, 0.0, 0.0, 3.1E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6700000000000002E-5, 0.0, 0.0, 0.0, 0.0, 0.2834094
 136, 1548, 9.591000000000001E-4, 4.619E-4, 0.226921, 0.0, 0.0, 0.0, 3.4E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8699999999999997E-5, 0.0, 0.0, 0.0, 0.0, 0.2306917
 136, 1548, 9.621E-4, 5.139E-4, 0.250757, 0.0, 0.0, 0.0, 3.9E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6E-5, 0.0, 0.0, 0.0, 0.0, 0.2545459
 136, 1548, 0.0010483, 5.847E-4, 0.2646789, 0.0, 0.0, 0.0, 3.4E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2400000000000002E-5, 0.0, 0.0, 0.0, 0.0, 0.2688142
 136, 1548, 0.0010068, 5.348E-4, 0.3097069, 0.0, 0.0, 0.0, 4.7E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 1.95E-5, 0.0, 0.0, 0.0, 0.0, 0.3137079
 136, 1548, 0.0016174000000000002, 6.324E-4, 0.2533531, 0.0, 0.0, 0.0, 3.4E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5E-5, 0.0, 0.0, 0.0, 0.0, 0.2586641
 136, 1548, 0.0012734, 4.295E-4, 0.23596930000000002, 0.0, 0.0, 0.0, 3.2E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9600000000000002E-5, 0.0, 0.0, 0.0, 0.0, 0.2399439
 136, 1548, 0.0012859, 5.489E-4, 0.2421664, 0.0, 0.0, 0.0, 3.3E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 1.81E-5, 0.0, 0.0, 0.0, 0.0, 0.2463326
 136, 1548, 0.0011964, 4.985E-4, 0.2718159, 0.0, 0.0, 0.0, 4.0E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8500000000000002E-5, 0.0, 0.0, 0.0, 0.0, 0.2757663
 136, 1548, 0.0012529000000000002, 4.49E-4, 0.2583488, 0.0, 0.0, 0.0, 2.9E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 1.58E-5, 0.0, 0.0, 0.0, 0.0, 0.2626544
 136, 1548, 0.0010201000000000001, 4.758E-4, 0.2523318, 0.0, 0.0, 0.0, 3.6E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 1.96E-5, 0.0, 0.0, 0.0, 0.0, 0.2561017
 136, 1548, 0.0010433, 4.25E-4, 0.2448896, 0.0, 0.0, 0.0, 3.6E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8900000000000002E-5, 0.0, 0.0, 0.0, 0.0, 0.2488009
 136, 1548, 0.0010758, 5.283E-4, 0.2550942, 0.0, 0.0, 0.0, 3.3E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8E-5, 0.0, 0.0, 0.0, 0.0, 0.2591979
 136, 1548, 9.023000000000001E-4, 5.111E-4, 0.2497946, 0.0, 0.0, 0.0, 3.8E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8E-5, 0.0, 0.0, 0.0, 0.0, 0.2533526
 136, 1548, 0.001048, 5.092E-4, 0.2911568, 0.0, 0.0, 0.0, 3.0E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 1.59E-5, 0.0, 0.0, 0.0, 0.0, 0.2953773
 136, 1548, 0.0010890000000000001, 4.853E-4, 0.27062820000000004, 0.0, 0.0, 0.0, 4.0E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 1.83E-5, 0.0, 0.0, 0.0, 0.0, 0.2743763
 136, 1548, 0.0010519000000000001, 4.502E-4, 0.25361, 0.0, 0.0, 0.0, 3.1E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 1.67E-5, 0.0, 0.0, 0.0, 0.0, 0.2574346
 136, 1548, 0.0011962000000000001, 5.364E-4, 0.2751098, 0.0, 0.0, 0.0, 3.6E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7199999999999998E-5, 0.0, 0.0, 0.0, 0.0, 0.279594
 136, 1548, 8.933000000000001E-4, 5.336E-4, 0.2469945, 0.0, 0.0, 0.0, 4.1E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8299999999999998E-5, 0.0, 0.0, 0.0, 0.0, 0.2507398
 136, 1548, 0.0015321, 5.221E-4, 0.2521513, 0.0, 0.0, 0.0, 3.5E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 2.06E-5, 0.0, 0.0, 0.0, 0.0, 0.2569581
 136, 1548, 0.0010543, 5.982E-4, 0.2746767, 0.0, 0.0, 0.0, 3.4E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 2.05E-5, 0.0, 0.0, 0.0, 0.0, 0.2789389
 136, 1548, 0.0010004, 4.962E-4, 0.29973730000000004, 0.0, 0.0, 0.0, 3.4E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 1.81E-5, 0.0, 0.0, 0.0, 0.0, 0.3036452
 136, 1548, 0.0010165, 5.402E-4, 0.2978615, 0.0, 0.0, 0.0, 4.0E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9999999999999998E-5, 0.0, 0.0, 0.0, 0.0, 0.3016814
 136, 1548, 0.001052, 5.016E-4, 0.2443703, 0.0, 0.0, 0.0, 4.0E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9299999999999998E-5, 0.0, 0.0, 0.0, 0.0, 0.2484221
